ID,Recipe ID,Ingredient ID,Weight
681,73,528,50.0
682,73,43,75.0
683,73,321,50.0
684,73,653,0.0
685,73,653,0.0
686,74,89,150.0
687,74,50,100.0
688,74,43,75.0
689,74,342,45.0
690,74,442,40.0
691,74,698,5.0
692,74,527,50.0
693,74,547,0.0
694,74,145,0.0
695,75,116,50.0
696,75,342,35.0
697,75,706,75.0
698,75,580,50.0
699,75,43,25.0
700,75,698,5.0
701,75,336,0.0
702,75,547,0.0
703,75,541,0.0
704,75,37,0.0
705,76,46,200.0
706,76,712,75.0
707,76,566,50.0
708,76,172,50.0
709,76,442,40.0
710,76,520,75.0
711,76,437,0.0
712,76,547,0.0
713,76,696,0.0
714,76,585,0.0
715,77,262,200.0
716,77,694,60.0
717,77,378,100.0
718,77,329,75.0
719,77,698,5.0
720,77,381,0.0
721,77,547,0.0
722,77,696,0.0
723,77,437,0.0
724,77,177,35.0
725,77,297,35.0
726,77,124,0.0
727,78,222,75.0
728,78,365,100.0
729,78,622,75.0
730,78,282,30.0
731,78,653,0.0
732,78,463,0.0
733,78,653,0.0
734,79,560,100.0
735,79,548,150.0
736,79,637,75.0
737,79,621,50.0
738,79,442,40.0
739,79,698,5.0
740,79,415,0.0
741,79,547,0.0
742,79,696,0.0
743,79,274,0.5
744,79,653,0.0
745,80,21,150.0
746,80,189,75.0
747,80,431,125.0
748,80,263,60.0
749,80,364,35.0
750,80,527,50.0
751,80,329,75.0
752,80,482,0.0
753,80,189,0.0
754,80,484,0.0
755,81,364,50.0
756,81,329,125.0
757,81,21,75.0
758,81,342,45.0
759,81,334,0.0
760,81,482,0.0
761,81,21,0.0
762,82,508,100.0
763,82,172,100.0
764,82,489,100.0
765,82,342,75.0
766,82,263,60.0
767,82,442,60.0
768,82,297,20.0
769,82,653,10.0
770,83,365,50.0
771,83,263,90.0
772,83,172,150.0
773,83,439,40.0
774,83,127,150.0
775,83,653,10.0
776,83,145,15.0
777,83,547,0.0
778,83,173,1000.0
779,83,297,25.0
780,83,355,10.0
781,83,682,6.0
782,83,145,0.0
783,83,653,0.0
784,84,172,250.0
785,84,329,50.0
786,84,527,40.0
787,84,547,0.0
788,84,696,0.0
789,84,487,0.0
790,85,494,200.0
791,85,172,250.0
792,85,329,150.0
793,85,145,15.0
794,85,431,50.0
795,85,437,0.0
796,85,170,0.0
797,85,547,0.0
798,85,696,0.0
799,85,604,0.0
800,85,420,0.0
801,86,719,75.0
802,86,21,75.0
803,86,712,10.0
804,86,9,31.25
805,86,80,35.0
806,86,482,0.0
807,87,44,52.5
808,87,418,40.0
809,87,345,50.0
810,87,554,25.0
811,87,698,2.5
812,87,370,17.0
813,87,547,0.0
814,87,696,0.0
815,87,487,0.0
816,88,158,250.0
817,88,621,25.0
818,88,378,30.0
819,88,263,60.0
820,88,415,0.0
821,88,596,0.0
822,88,547,0.0
823,88,696,0.0
824,88,534,0.0
825,88,698,5.0
826,88,653,0.0
827,89,622,100.0
828,89,263,30.0
829,89,431,75.0
830,89,482,25.0
831,89,540,0.5
832,89,719,250.0
833,89,527,50.0
834,89,415,60.0
835,89,484,0.0
836,90,702,15.0
837,90,222,50.0
838,90,369,50.0
839,90,554,25.0
840,90,698,5.0
841,90,547,0.0
842,90,696,0.0
843,90,487,0.0
844,91,2,100.0
845,91,240,18.75
846,91,418,40.0
847,91,275,30.0
848,91,397,7.5
849,91,370,17.0
850,91,185,0.0
851,92,172,200.0
852,92,534,50.0
853,92,437,15.0
854,92,329,50.0
855,92,431,75.0
856,92,263,30.0
857,92,698,5.0
858,92,381,0.0
859,92,547,0.0
860,92,487,0.0
861,93,172,150.0
862,93,329,50.0
863,93,527,25.0
864,93,442,40.0
865,93,698,5.0
866,93,437,17.0
867,93,547,0.0
868,93,696,0.0
869,93,170,0.0
870,93,596,0.0
871,93,487,0.0
872,94,91,100.0
873,94,51,60.0
874,94,418,40.0
875,94,479,50.0
876,94,544,30.0
877,94,240,37.5
878,94,177,25.0
879,94,297,15.0
880,94,541,15.0
881,94,547,0.0
882,94,696,0.0
883,94,124,0.0
884,95,532,200.0
885,95,263,60.0
886,95,622,125.0
887,95,151,25.0
888,95,431,25.0
889,95,59,37.5
890,95,484,0.0
891,96,402,125.0
892,96,527,50.0
893,96,506,85.0
894,96,113,50.0
895,96,160,0.0
896,96,194,0.0
897,96,113,0.0
898,97,89,50.0
899,97,172,120.0
900,97,306,25.0
901,97,544,30.0
902,97,297,25.0
903,97,487,15.0
904,97,415,25.5
905,97,547,0.0
906,97,696,0.0
907,97,487,0.0
908,98,67,50.0
909,98,582,50.0
910,98,263,30.0
911,98,698,5.0
912,98,487,15.0
913,98,547,0.0
914,98,696,0.0
915,98,145,0.0
916,99,257,150.0
917,99,43,75.0
918,99,418,80.0
919,99,442,40.0
920,99,437,15.0
921,99,698,5.0
922,99,547,0.0
923,99,696,0.0
924,99,487,0.0
925,100,431,75.0
926,100,263,30.0
927,100,482,65.0
928,100,506,90.0
929,100,329,60.0
930,100,527,15.0
931,100,435,2.5
932,100,547,0.0
933,100,334,0.0
934,100,334,0.0
935,100,506,0.0
936,101,517,100.0
937,101,621,50.0
938,101,391,150.0
939,101,40,37.5
940,101,396,22.5
941,101,420,50.0
942,101,698,2.5
943,101,437,8.5
944,101,559,25.0
945,101,547,0.0
946,101,696,0.0
947,101,420,0.0
948,102,67,75.0
949,102,172,120.0
950,102,263,60.0
951,102,309,50.0
952,102,297,25.0
953,102,145,25.0
954,102,547,0.0
955,102,696,0.0
956,103,257,150.0
957,103,43,150.0
958,103,368,25.0
959,103,282,30.0
960,103,370,17.0
961,103,344,0.0
962,103,170,0.0
963,103,696,0.0
964,103,653,0.0
965,104,466,25.0
966,104,615,25.0
967,104,418,80.0
968,104,365,50.0
969,104,541,0.0
970,104,722,0.0
971,104,370,0.0
972,104,547,0.0
973,104,696,0.0
974,105,706,80.0
975,105,582,100.0
976,105,297,25.0
977,105,698,5.0
978,105,403,0.0
979,105,397,0.0
980,105,547,0.0
981,105,696,0.0
982,105,403,0.0
983,106,431,75.0
984,106,329,150.0
985,106,263,90.0
986,106,527,25.0
987,106,547,0.0
988,106,538,50.0
989,106,77,50.0
990,106,484,0.0
991,107,530,75.0
992,107,657,125.0
993,107,442,40.0
994,107,437,50.0
995,107,431,25.0
996,107,547,0.0
997,107,696,0.0
998,107,487,0.0
999,107,534,25.0
1000,108,431,55.0
1001,108,482,75.0
1002,108,263,90.0
1003,108,435,1.0
1004,108,21,75.0
1005,108,524,50.0
1006,108,484,10.0
1007,108,622,75.0
1008,108,21,0.0
1009,109,431,75.0
1010,109,329,150.0
1011,109,263,90.0
1012,109,527,25.0
1013,109,547,0.0
1014,109,67,75.0
1015,109,528,75.0
1016,109,653,10.0
1017,109,487,0.0
1018,110,431,75.0
1019,110,534,50.0
1020,110,263,90.0
1021,110,482,75.0
1022,110,527,10.0
1023,110,686,0.0
1024,110,484,0.0
1025,110,725,0.0
1026,110,354,0.0
1027,111,431,75.0
1028,111,329,150.0
1029,111,263,90.0
1030,111,527,25.0
1031,111,547,0.0
1032,111,506,40.0
1033,111,484,0.0
1034,112,46,250.0
1035,112,545,40.0
1036,112,370,40.0
1037,112,547,0.0
1038,112,534,50.0
1039,112,275,10.0
1040,113,430,20.0
1041,113,262,200.0
1042,113,527,35.0
1043,113,297,20.0
1044,113,637,20.0
1045,113,397,5.0
1046,113,403,10.0
1047,113,533,0.0
1048,113,547,0.0
1049,113,487,0.0
1050,114,431,75.0
1051,114,329,150.0
1052,114,527,25.0
1053,114,547,0.0
1054,114,263,30.0
1055,114,621,50.0
1056,114,297,15.0
1057,114,145,10.0
1058,115,431,75.0
1059,115,329,150.0
1060,115,263,90.0
1061,115,527,25.0
1062,115,547,0.0
1063,115,657,225.0
1064,115,442,50.0
1065,115,637,45.0
1066,115,527,0.0
1067,115,547,0.0
1068,115,145,0.0
1069,116,430,40.0
1070,116,657,150.0
1071,116,418,40.0
1072,116,206,25.0
1073,116,621,50.0
1074,116,637,30.0
1075,116,145,0.0
1076,117,43,75.0
1077,117,622,75.0
1078,117,621,40.0
1079,117,698,5.0
1080,117,403,10.0
1081,117,403,0.0
1082,118,657,200.0
1083,118,115,50.0
1084,118,442,40.0
1085,118,698,5.0
1086,118,527,35.0
1087,118,534,50.0
1088,118,431,25.0
1089,118,80,50.0
1090,118,418,0.0
1091,118,145,0.0
1092,119,532,75.0
1093,119,370,25.0
1094,119,698,5.0
1095,119,596,0.0
1096,119,547,0.0
1097,119,534,0.0
1098,119,403,0.0
1099,120,678,3.0
1100,120,418,40.0
1101,120,345,40.0
1102,120,554,25.0
1103,120,547,0.0
1104,120,696,0.0
1105,120,17,0.0
1106,121,365,75.0
1107,121,240,30.0
1108,121,113,15.0
1109,121,414,5.0
1110,121,20,5.0
1111,121,487,0.0
1112,122,263,60.0
1113,122,431,75.0
1114,122,621,40.0
1115,122,329,150.0
1116,122,527,50.0
1117,122,145,10.0
1118,122,418,25.0
1119,123,431,150.0
1120,123,263,30.0
1121,123,329,100.0
1122,123,586,2.5
1123,123,621,60.0
1124,123,622,50.0
1125,123,403,10.0
1126,123,698,5.0
1127,123,403,0.0
1128,123,37,0.0
1129,124,18,150.0
1130,124,418,100.0
1131,124,621,50.0
1132,124,698,5.0
1133,124,297,25.0
1134,124,527,10.0
1135,124,145,0.0
1136,125,158,300.0
1137,125,420,100.0
1138,125,621,100.0
1139,125,297,25.0
1140,125,698,5.0
1141,125,403,12.5
1142,125,596,0.0
1143,125,479,0.0
1144,126,262,50.0
1145,126,727,50.0
1146,126,365,30.0
1147,126,2,20.0
1148,126,342,30.0
1149,126,84,20.0
1150,126,310,15.0
1151,126,297,15.0
1152,126,519,7.5
1153,126,558,40.0
1154,126,541,15.0
1155,126,437,0.0
1156,126,37,0.0
1157,126,356,0.0
1158,127,18,50.0
1159,127,418,40.0
1160,127,519,25.0
1161,127,437,2.5
1162,127,37,0.0
1163,127,431,0.0
1164,127,547,0.0
1165,127,696,0.0
1166,127,315,0.0
1167,127,403,5.0
1168,128,34,75.0
1169,128,43,50.0
1170,128,297,10.0
1171,128,534,10.0
1172,128,355,7.5
1173,128,287,9.0
1174,128,547,0.0
1175,128,696,0.0
1176,128,653,5.0
1177,129,277,50.0
1178,129,329,100.0
1179,129,80,100.0
1180,129,527,35.0
1181,129,482,10.0
1182,129,547,2.5
1183,130,631,37.5
1184,130,727,35.0
1185,130,365,15.0
1186,130,2,15.0
1187,130,342,15.0
1188,130,84,15.0
1189,130,310,10.0
1190,130,297,15.0
1191,130,519,7.5
1192,130,558,7.5
1193,130,541,15.0
1194,130,37,0.0
1195,131,650,75.0
1196,131,719,75.0
1197,131,334,0.5
1198,131,534,25.0
1199,131,528,25.0
1200,131,482,0.0
1201,132,212,35.0
1202,132,21,40.0
1203,132,9,30.0
1204,132,534,20.0
1205,132,528,20.0
1206,132,482,0.0
1207,132,12,10.0
1208,133,121,85.0
1209,133,678,4.5
1210,133,646,12.5
1211,133,527,20.0
1212,133,322,5.0
1213,134,262,100.0
1214,134,212,75.0
1215,134,297,10.0
1216,134,263,60.0
1217,134,329,50.0
1218,134,653,5.0
1219,135,567,200.0
1220,135,558,50.0
1221,135,437,15.0
1222,135,9,31.25
1223,135,596,0.0
1224,135,547,0.0
1225,135,696,0.0
1226,135,37,0.0
1227,135,420,50.0
1228,135,479,25.0
1229,136,263,90.0
1230,136,442,40.0
1231,136,698,7.5
1232,136,418,65.0
1233,136,527,20.0
1234,136,637,20.0
1235,136,561,0.0
1236,136,547,0.0
1237,136,145,5.0
1238,136,185,7.5
1239,136,113,5.0
1240,137,431,50.0
1241,137,263,90.0
1242,137,482,100.0
1243,137,101,25.0
1244,137,160,20.0
1245,137,435,1.5
1246,137,627,50.0
1247,137,524,50.0
1248,137,29,5.0
1249,137,189,15.0
1250,137,101,5.0
1251,138,15,75.0
1252,138,67,75.0
1253,138,417,45.0
1254,138,308,25.0
1255,138,43,37.5
1256,138,437,17.0
1257,138,240,18.75
1258,138,698,5.0
1259,138,297,25.0
1260,138,547,0.0
1261,138,696,0.0
1262,138,487,0.0
1263,139,329,350.0
1264,139,431,175.0
1265,139,263,60.0
1266,139,482,25.0
1267,139,435,1.25
1268,139,437,0.0
1269,139,527,0.0
1270,139,657,250.0
1271,139,442,20.0
1272,139,547,0.0
1273,139,696,0.0
1274,139,145,0.0
1275,139,527,0.0
1276,140,431,50.0
1277,140,263,90.0
1278,140,482,100.0
1279,140,160,20.0
1280,140,435,1.5
1281,140,189,30.0
1282,140,627,75.0
1283,140,329,50.0
1284,140,189,15.0
1285,140,160,10.0
1286,141,237,200.0
1287,141,80,50.0
1288,141,9,62.5
1289,141,229,3.0
1290,141,16,1.0
1291,141,88,2.5
1292,141,348,0.5
1293,141,336,0.75
1294,141,317,14.0
1295,141,9,0.0
1296,142,34,445.0
1297,142,352,100.0
1298,142,453,50.0
1299,142,442,40.0
1300,142,637,30.0
1301,142,534,25.0
1302,142,80,200.0
1303,142,431,12.5
1304,142,437,17.0
1305,142,547,0.0
1306,142,696,0.0
1307,142,145,0.0
1308,142,534,0.0
1309,142,417,0.0
1310,143,657,200.0
1311,143,442,40.0
1312,143,342,45.0
1313,143,698,2.5
1314,143,263,30.0
1315,143,453,50.0
1316,143,637,45.0
1317,143,80,125.0
1318,143,437,17.0
1319,143,547,0.0
1320,143,696,0.0
1321,143,145,0.0
1322,144,706,150.0
1323,144,172,150.0
1324,144,535,50.0
1325,144,527,25.0
1326,144,547,0.0
1327,144,696,0.0
1328,144,145,0.0
1329,145,51,60.0
1330,145,263,60.0
1331,145,417,50.0
1332,145,706,50.0
1333,145,547,0.0
1334,145,696,0.0
1335,145,653,0.0
1336,146,257,250.0
1337,146,442,40.0
1338,146,706,100.0
1339,146,172,250.0
1340,146,418,150.0
1341,146,608,100.0
1342,146,297,25.0
1343,146,437,17.0
1344,146,547,0.0
1345,146,696,0.0
1346,147,192,75.0
1347,147,253,75.0
1348,147,80,500.0
1349,147,482,50.0
1350,148,265,500.0
1351,148,317,28.0
1352,148,541,50.0
1353,148,437,25.5
1354,148,696,0.0
1355,148,439,0.0
